,month,year,latitude,longitude,co2
2547953,8,2012,47,-101.2,5.518646161
2547954,8,2012,41,-101.1,8.773917383
2547957,8,2012,47.3,-101.1,10.13972251
2547966,8,2012,28.3,-100.8,6.663045082
2548056,8,2012,29.4,-98.4,4.593387679
2548099,8,2012,25.8,-97.8,3.485420177
2548162,8,2012,30.5,-97,3.904444548
2548166,8,2012,36.4,-97,5.48340111
2548195,8,2012,29.9,-96.7,8.700161088
2548226,8,2012,42.2,-96.3,5.719841109
2548227,8,2012,42.3,-96.3,3.67613231
2548241,8,2012,39.2,-96.1,12.14055797
2548248,8,2012,31.8,-96,6.406960194
2548270,8,2012,41.1,-95.8,9.611053218
2548277,8,2012,40.6,-95.7,6.242984629
2548281,8,2012,29.4,-95.6,15.80552352
2548305,8,2012,36.1,-95.3,5.934809225
2548320,8,2012,35.7,-95.2,7.268751593
2548342,8,2012,33,-95,13.01594691
2548358,8,2012,33,-94.8,8.608885699
2548383,8,2012,38.3,-94.6,7.861768754
2548389,8,2012,32.2,-94.5,14.2682775
2548461,8,2012,45.3,-93.8,14.65765332
2548479,8,2012,47.2,-93.6,6.271118553
2548481,8,2012,32,-93.5,4.172068369
2548505,8,2012,30.2,-93.2,3.070335333
2548563,8,2012,39.5,-92.6,6.301077701
2548575,8,2012,41,-92.5,3.609558455
2548606,8,2012,34.4,-92.1,8.640315282
2548660,8,2012,35.6,-91.4,9.326125415
2548664,8,2012,30.7,-91.3,9.464908515
2548691,8,2012,41.3,-91,5.532481213
2548706,8,2012,38.5,-90.8,14.66908204
2548742,8,2012,38.4,-90.3,4.71560732
2548750,8,2012,38.1,-90.2,6.650778887
2548752,8,2012,38.9,-90.2,4.809706592
2548761,8,2012,35,-90.1,4.068662041
2548800,8,2012,38.2,-89.8,10.37847866
2548816,8,2012,40.5,-89.6,12.79093328
2548819,8,2012,44.8,-89.6,5.333182213
2548823,8,2012,36.5,-89.5,5.896271461
2548835,8,2012,39,-89.4,3.73970253
2548836,8,2012,39.5,-89.4,6.067250302
2548839,8,2012,43.4,-89.4,6.144748397
2548888,8,2012,37.2,-88.8,5.997429114
2548950,8,2012,38.9,-88.2,6.756787501
2548971,8,2012,41.4,-88.1,6.863819232
2548989,8,2012,41.6,-88,4.734596849
2549009,8,2012,42.5,-87.9,7.03468256
2549024,8,2012,42.8,-87.8,6.04140012
2549033,8,2012,38.3,-87.7,15.226929
2549037,8,2012,43.7,-87.7,3.749325184
2549041,8,2012,36.3,-87.6,11.57907589
2549057,8,2012,39,-87.5,6.271607126
2549068,8,2012,39.9,-87.4,4.318404317
2549077,8,2012,37.9,-87.3,5.095441513
2549088,8,2012,33.6,-87.2,3.894773567
2549089,8,2012,38.5,-87.2,10.48107669
2549100,8,2012,33.6,-87,16.63909554
2549104,8,2012,37.9,-87,14.63287575
2549106,8,2012,41.2,-87,8.155773176
2549112,8,2012,37.2,-86.9,11.15806127
2549144,8,2012,33.2,-86.4,5.841662052
2549145,8,2012,36.3,-86.4,5.391529885
2549167,8,2012,42.9,-86.2,8.164565137
2549185,8,2012,38,-85.9,8.549664606
2549194,8,2012,34.8,-85.7,3.88314181
2549208,8,2012,38.7,-85.4,6.915854938
2549230,8,2012,33.4,-85,9.378782299
2549231,8,2012,38.7,-85,9.769311473
2549238,8,2012,34.1,-84.9,15.53625423
2549254,8,2012,39.1,-84.8,6.867528617
2549346,8,2012,38.8,-84.2,5.716622654
2549347,8,2012,38.9,-84.2,4.325684884
2549413,8,2012,33,-83.8,17.79729474
2549414,8,2012,38.7,-83.8,6.322335059
2549451,8,2012,38.6,-83.6,11.89969901
2549474,8,2012,41.8,-83.4,15.65927333
2549490,8,2012,33.1,-83.2,4.695224856
2549553,8,2012,38.1,-82.6,4.827654146
2549570,8,2012,27.9,-82.4,6.056707964
2549576,8,2012,42.7,-82.4,15.47983197
2549581,8,2012,27.6,-82.3,6.452602014
2549599,8,2012,38.9,-82.1,20.83477308
2549611,8,2012,38.9,-81.9,9.001591941
2549619,8,2012,38.4,-81.8,10.64907989
2549620,8,2012,40.1,-81.8,5.353692271
2549623,8,2012,26.6,-81.7,5.244602522
2549638,8,2012,29.7,-81.6,4.999553261
2549646,8,2012,39.5,-81.6,6.608377917
2549655,8,2012,30.4,-81.5,8.483017082
2549677,8,2012,41.6,-81.4,4.595068807
2549681,8,2012,28.8,-81.3,6.25640183
2549701,8,2012,39.3,-81.2,4.64510985
2549707,8,2012,28.4,-81.1,5.475749545
2549710,8,2012,32.3,-81.1,6.53677158
2549727,8,2012,35.5,-80.9,8.914370119
2549739,8,2012,39.8,-80.8,9.062010598
2549762,8,2012,40.2,-80.6,8.774054113
2549764,8,2012,40.5,-80.6,7.602572674
2549768,8,2012,27,-80.5,10.96635431
2549777,8,2012,40.6,-80.4,13.79876035
2549784,8,2012,39.3,-80.3,8.057558749
2549808,8,2012,33.3,-80.1,10.67185366
2549821,8,2012,36.2,-80,10.38026086
2549842,8,2012,39.7,-79.9,3.39566738
2549843,8,2012,39.8,-79.9,9.006140564
2549910,8,2012,33.3,-79.3,4.361206931
2549914,8,2012,40.6,-79.3,8.124480912
2549921,8,2012,39.2,-79.2,7.760263972
2549927,8,2012,40.5,-79.1,9.239660911
2549939,8,2012,36.4,-79,11.68570509
2549941,8,2012,40.3,-79,9.260431463
2549975,8,2012,36.8,-78.7,4.254692947
2550131,8,2012,38.3,-76.9,4.962830113
2550174,8,2012,40,-76.6,6.876131985
2550176,8,2012,41,-76.6,7.765769114
2550185,8,2012,39.1,-76.5,7.296364529
2550367,8,2012,40.1,-74.7,5.359014125
2550399,8,2012,40.6,-74.2,6.231054955
2550425,8,2012,40.7,-73.9,5.648226521
2550702,8,2012,41.7,-71.1,5.912687877
2550704,8,2012,42.3,-71.1,6.970886912
2551003,8,2012,47.9,-65.9,5.365104495
2564054,9,2012,33.3,-112.8,6.45975145
2564063,9,2012,39.5,-112.5,8.888541743
2564110,9,2012,36.9,-111.3,11.05352781
2564116,9,2012,39.1,-111.1,7.124774529
2564118,9,2012,39.3,-111,4.702773578
2564120,9,2012,29,-110.9,1.465387881
2564133,9,2012,41.7,-110.5,3.729449858
2564141,9,2012,34.9,-110.3,5.030742977
2564152,9,2012,34.4,-109.2,3.962603627
2564153,9,2012,34.3,-109.1,5.996427804
2564160,9,2012,41.7,-108.8,11.64089426
2564168,9,2012,36.6,-108.4,10.84896
2564169,9,2012,36.8,-108.4,8.976431891
2564190,9,2012,40.4,-107.5,6.965476066
2564205,9,2012,45.8,-106.6,11.60852112
2564218,9,2012,42.8,-105.7,4.449350796
2564225,9,2012,49,-105.4,7.329601656
2564226,9,2012,44.2,-105.3,4.757237712
2564242,9,2012,42.1,-104.9,9.15826307
2564292,9,2012,49,-103,7.401109571
2564297,9,2012,49,-102.8,3.714599057
2564306,9,2012,34.1,-102.5,4.813887164
2564325,9,2012,47.3,-101.8,6.888032192
2564331,9,2012,35.2,-101.7,5.267021494
2564348,9,2012,47.2,-101.3,4.988924877
2564351,9,2012,47,-101.2,4.846902106
2564352,9,2012,41,-101.1,7.705933327
2564355,9,2012,47.3,-101.1,8.905489754
2564364,9,2012,28.3,-100.8,7.013731665
2564454,9,2012,29.4,-98.4,4.034268899
2564497,9,2012,25.8,-97.8,3.668863235
2564560,9,2012,30.5,-97,3.429185628
2564564,9,2012,36.4,-97,4.815947541
2564593,9,2012,29.9,-96.7,7.641155229
2564624,9,2012,42.2,-96.3,5.023607097
2564625,9,2012,42.3,-96.3,3.228664016
2564639,9,2012,39.2,-96.1,10.66277763
2564646,9,2012,31.8,-96,5.627088212
2564668,9,2012,41.1,-95.8,8.441171281
2564675,9,2012,40.6,-95.7,5.48307284
2564679,9,2012,29.4,-95.6,13.88163511
2564703,9,2012,36.1,-95.3,5.212409138
2564718,9,2012,35.7,-95.2,6.383980159
2564740,9,2012,33,-95,11.43161162
2564756,9,2012,33,-94.8,7.560990314
2564781,9,2012,38.3,-94.6,6.904814007
2564787,9,2012,32.2,-94.5,12.53150617
2564859,9,2012,45.3,-93.8,12.87348625
2564877,9,2012,47.2,-93.6,5.507781447
2564879,9,2012,32,-93.5,3.664233576
2564903,9,2012,30.2,-93.2,2.696606243
2564961,9,2012,39.5,-92.6,5.534094271
2564973,9,2012,41,-92.5,3.170193759
2565004,9,2012,34.4,-92.1,7.58859382
2565058,9,2012,35.6,-91.4,8.190925109
2565062,9,2012,30.7,-91.3,8.312815597
2565089,9,2012,41.3,-91,4.859053377
2565104,9,2012,38.5,-90.8,12.8835241
2565140,9,2012,38.4,-90.3,4.141611513
2565148,9,2012,38.1,-90.2,5.841228878
2565150,9,2012,38.9,-90.2,4.224256718
2565159,9,2012,35,-90.1,3.573414051
2565198,9,2012,38.2,-89.8,9.115183755
2565214,9,2012,40.5,-89.6,11.23398756
2565217,9,2012,44.8,-89.6,4.684013602
2565221,9,2012,36.5,-89.5,5.178562031
2565233,9,2012,39,-89.4,3.284496332
2565234,9,2012,39.5,-89.4,5.328729065
2565237,9,2012,43.4,-89.4,5.396793982
2565286,9,2012,37.2,-88.8,5.267406341
2565348,9,2012,38.9,-88.2,5.934333618
2565369,9,2012,41.4,-88.1,6.02833771
2565387,9,2012,41.6,-88,4.158289601
2565407,9,2012,42.5,-87.9,6.178402786
2565422,9,2012,42.8,-87.8,5.306025436
2565431,9,2012,38.3,-87.7,13.37346822
2565435,9,2012,43.7,-87.7,3.292947647
2565439,9,2012,36.3,-87.6,10.16964158
2565455,9,2012,39,-87.5,5.508211085
2565466,9,2012,39.9,-87.4,3.792757227
2565475,9,2012,37.9,-87.3,4.475211586
2565486,9,2012,33.6,-87.2,3.420691879
2565487,9,2012,38.5,-87.2,9.205293405
2565498,9,2012,33.6,-87,14.61374183
2565502,9,2012,37.9,-87,12.851725
2565504,9,2012,41.2,-87,7.163031762
2565510,9,2012,37.2,-86.9,9.79987294
2565542,9,2012,33.2,-86.4,5.13059993
2565543,9,2012,36.3,-86.4,4.735258986
2565565,9,2012,42.9,-86.2,7.170753459
2565583,9,2012,38,-85.9,7.508977593
2565592,9,2012,34.8,-85.7,3.410475747
2565606,9,2012,38.7,-85.4,6.074039644
2565628,9,2012,33.4,-85,8.237172784
2565629,9,2012,38.7,-85,8.580165959
2565636,9,2012,34.1,-84.9,13.64514207
2565652,9,2012,39.1,-84.8,6.031595651
2565744,9,2012,38.8,-84.2,5.020780562
2565745,9,2012,38.9,-84.2,3.799151407
2565811,9,2012,33,-83.8,15.63096319
2565812,9,2012,38.7,-83.8,5.552764371
2565849,9,2012,38.6,-83.6,10.45123777
2565872,9,2012,41.8,-83.4,13.75318572
2565888,9,2012,33.1,-83.2,4.123709929
2565951,9,2012,38.1,-82.6,4.240019542
2565968,9,2012,27.9,-82.4,5.319470336
2565974,9,2012,42.7,-82.4,15.95134821
2565979,9,2012,27.6,-82.3,5.667174795
2565997,9,2012,38.9,-82.1,18.29871001
2566009,9,2012,38.9,-81.9,7.905895349
2566017,9,2012,38.4,-81.8,9.35284666
2566018,9,2012,40.1,-81.8,4.702027163
2566021,9,2012,26.6,-81.7,4.606215822
2566036,9,2012,29.7,-81.6,4.390994873
2566044,9,2012,39.5,-81.6,5.803989457
2566053,9,2012,30.4,-81.5,8.483017082
2566075,9,2012,41.6,-81.4,4.035745227
2566079,9,2012,28.8,-81.3,5.494856945
2566099,9,2012,39.3,-81.2,4.079695016
2566105,9,2012,28.4,-81.1,4.809227448
2566108,9,2012,32.3,-81.1,5.741099056
2566125,9,2012,35.5,-80.9,7.829290123
2566137,9,2012,39.8,-80.8,7.958958886
2566160,9,2012,40.2,-80.6,7.706053555
2566162,9,2012,40.5,-80.6,6.677168327
2566166,9,2012,27,-80.5,9.631501394
2566175,9,2012,40.6,-80.4,12.11913972
2566182,9,2012,39.3,-80.3,7.076771763
2566206,9,2012,33.3,-80.1,9.372848108
2566219,9,2012,36.2,-80,9.116749075
2566240,9,2012,39.7,-79.9,2.982337923
2566241,9,2012,39.8,-79.9,7.909889981
2566308,9,2012,33.3,-79.3,4.361206931
2566312,9,2012,40.6,-79.3,7.135548483
2566319,9,2012,39.2,-79.2,6.815665001
2566325,9,2012,40.5,-79.1,8.114985852
2566337,9,2012,36.4,-79,10.26329088
2566339,9,2012,40.3,-79,8.133228082
2566373,9,2012,36.8,-78.7,3.736800852
2566529,9,2012,38.3,-76.9,4.358741669
2566572,9,2012,40,-76.6,6.03915174
2566574,9,2012,41,-76.6,6.82050005
2566583,9,2012,39.1,-76.5,7.296364529
2566765,9,2012,40.1,-74.7,4.706701024
2566797,9,2012,40.6,-74.2,5.472594741
2566823,9,2012,40.7,-73.9,4.960709623
2567100,9,2012,41.7,-71.1,5.192980541
2567102,9,2012,42.3,-71.1,6.970886912
2567401,9,2012,47.9,-65.9,5.365104495
2580452,10,2012,33.3,-112.8,6.257262285
2580461,10,2012,39.5,-112.5,8.609918834
2580508,10,2012,36.9,-111.3,10.70704154
2580514,10,2012,39.1,-111.1,6.901439374
2580516,10,2012,39.3,-111,4.555359115
2580518,10,2012,29,-110.9,1.575291968
2580531,10,2012,41.7,-110.5,3.612545588
2580539,10,2012,34.9,-110.3,4.873047848
2580550,10,2012,34.4,-109.2,3.838390796
2580551,10,2012,34.3,-109.1,5.808462054
2580558,10,2012,41.7,-108.8,11.27599544
2580566,10,2012,36.6,-108.4,10.50888588
2580567,10,2012,36.8,-108.4,8.695054348
2580588,10,2012,40.4,-107.5,6.747134496
2580603,10,2012,45.8,-106.6,11.24463716
2580616,10,2012,42.8,-105.7,4.309880511
2580623,10,2012,49,-105.4,7.798091567
2580624,10,2012,44.2,-105.3,4.608115894
2580640,10,2012,42.1,-104.9,8.871185899
2580690,10,2012,49,-103,7.874169321
2580695,10,2012,49,-102.8,3.952026811
2580704,10,2012,34.1,-102.5,4.662989628
2580723,10,2012,47.3,-101.8,6.672118165
2580729,10,2012,35.2,-101.7,5.101920266
2580746,10,2012,47.2,-101.3,4.832540762
2580749,10,2012,47,-101.2,4.694969961
2580750,10,2012,41,-101.1,7.464381284
2580753,10,2012,47.3,-101.1,8.626335839
2580762,10,2012,28.3,-100.8,7.539761835
2580852,10,2012,29.4,-98.4,3.907809456
2580895,10,2012,25.8,-97.8,3.944028118
2580958,10,2012,30.5,-97,3.321693319
2580962,10,2012,36.4,-97,4.664985765
2580991,10,2012,29.9,-96.7,7.401633506
2581022,10,2012,42.2,-96.3,4.866135921
2581023,10,2012,42.3,-96.3,3.127457447
2581037,10,2012,39.2,-96.1,10.32854046
2581044,10,2012,31.8,-96,5.450700293
2581066,10,2012,41.1,-95.8,8.176572017
2581073,10,2012,40.6,-95.7,5.311198773
2581077,10,2012,29.4,-95.6,13.44649725
2581101,10,2012,36.1,-95.3,5.04901939
2581116,10,2012,35.7,-95.2,6.183866084
2581138,10,2012,33,-95,11.07327348
2581154,10,2012,33,-94.8,7.323981001
2581179,10,2012,38.3,-94.6,6.688373687
2581185,10,2012,32.2,-94.5,12.1386909
2581257,10,2012,45.3,-93.8,12.46995066
2581275,10,2012,47.2,-93.6,5.335133559
2581277,10,2012,32,-93.5,3.549373476
2581301,10,2012,30.2,-93.2,2.612077762
2581359,10,2012,39.5,-92.6,5.36062129
2581371,10,2012,41,-92.5,3.070820076
2581402,10,2012,34.4,-92.1,7.350719927
2581456,10,2012,35.6,-91.4,7.934170128
2581460,10,2012,30.7,-91.3,8.052239842
2581487,10,2012,41.3,-91,4.706740216
2581502,10,2012,38.5,-90.8,12.47967379
2581538,10,2012,38.4,-90.3,4.011787456
2581546,10,2012,38.1,-90.2,5.658128233
2581548,10,2012,38.9,-90.2,4.091842162
2581557,10,2012,35,-90.1,3.461400818
2581596,10,2012,38.2,-89.8,8.82945679
2581612,10,2012,40.5,-89.6,10.88184469
2581615,10,2012,44.8,-89.6,4.537187313
2581619,10,2012,36.5,-89.5,5.016233117
2581631,10,2012,39,-89.4,3.181539385
2581632,10,2012,39.5,-89.4,5.161692992
2581635,10,2012,43.4,-89.4,5.227624453
2581684,10,2012,37.2,-88.8,5.102292736
2581746,10,2012,38.9,-88.2,5.748314499
2581767,10,2012,41.4,-88.1,5.839371828
2581785,10,2012,41.6,-88,4.027942789
2581805,10,2012,42.5,-87.9,5.984732692
2581820,10,2012,42.8,-87.8,5.139701301
2581829,10,2012,38.3,-87.7,12.95425938
2581833,10,2012,43.7,-87.7,3.189726081
2581837,10,2012,36.3,-87.6,9.850860777
2581853,10,2012,39,-87.5,5.335549642
2581864,10,2012,39.9,-87.4,3.673868312
2581873,10,2012,37.9,-87.3,4.334930352
2581884,10,2012,33.6,-87.2,3.313465957
2581885,10,2012,38.5,-87.2,8.916741674
2581896,10,2012,33.6,-87,14.15565576
2581900,10,2012,37.9,-87,12.44887187
2581902,10,2012,41.2,-87,6.938497274
2581908,10,2012,37.2,-86.9,9.492683523
2581940,10,2012,33.2,-86.4,4.969774454
2581941,10,2012,36.3,-86.4,4.586826122
2581963,10,2012,42.9,-86.2,6.945977337
2581981,10,2012,38,-85.9,7.273599018
2581990,10,2012,34.8,-85.7,3.303570138
2582004,10,2012,38.7,-85.4,5.883641046
2582026,10,2012,33.4,-85,7.978968584
2582027,10,2012,38.7,-85,8.311209611
2582034,10,2012,34.1,-84.9,13.21741827
2582050,10,2012,39.1,-84.8,5.842527222
2582142,10,2012,38.8,-84.2,4.863397789
2582143,10,2012,38.9,-84.2,3.680062113
2582209,10,2012,33,-83.8,15.14099078
2582210,10,2012,38.7,-83.8,5.378705573
2582247,10,2012,38.6,-83.6,10.12362965
2582270,10,2012,41.8,-83.4,13.32207432
2582286,10,2012,33.1,-83.2,3.994446935
2582349,10,2012,38.1,-82.6,4.107110813
2582366,10,2012,27.9,-82.4,5.152724814
2582372,10,2012,42.7,-82.4,16.97091872
2582377,10,2012,27.6,-82.3,5.489529787
2582395,10,2012,38.9,-82.1,17.72511438
2582407,10,2012,38.9,-81.9,7.658074952
2582415,10,2012,38.4,-81.8,9.05966969
2582416,10,2012,40.1,-81.8,4.554636274
2582419,10,2012,26.6,-81.7,4.461828274
2582434,10,2012,29.7,-81.6,4.253353643
2582442,10,2012,39.5,-81.6,5.622055731
2582451,10,2012,30.4,-81.5,8.483017082
2582473,10,2012,41.6,-81.4,3.909239815
2582477,10,2012,28.8,-81.3,5.322613353
2582497,10,2012,39.3,-81.2,3.951811697
2582503,10,2012,28.4,-81.1,4.658476071
2582506,10,2012,32.3,-81.1,5.561137303
2582523,10,2012,35.5,-80.9,7.583871338
2582535,10,2012,39.8,-80.8,7.709475336
2582558,10,2012,40.2,-80.6,7.464497387
2582560,10,2012,40.5,-80.6,6.467863888
2582564,10,2012,27,-80.5,9.329589629
2582573,10,2012,40.6,-80.4,11.73925013
2582580,10,2012,39.3,-80.3,6.854941814
2582604,10,2012,33.3,-80.1,9.079044656
2582617,10,2012,36.2,-80,8.830973195
2582638,10,2012,39.7,-79.9,2.888852756
2582639,10,2012,39.8,-79.9,7.661944641
2582706,10,2012,33.3,-79.3,4.361206931
2582710,10,2012,40.6,-79.3,6.911875629
2582717,10,2012,39.2,-79.2,6.602019392
2582723,10,2012,40.5,-79.1,7.860611266
2582735,10,2012,36.4,-79,9.941575103
2582737,10,2012,40.3,-79,7.878281824
2582771,10,2012,36.8,-78.7,3.619666146
2582927,10,2012,38.3,-76.9,4.222111475
2582970,10,2012,40,-76.6,5.849846391
2582972,10,2012,41,-76.6,6.606702977
2582981,10,2012,39.1,-76.5,7.296364529
2583163,10,2012,40.1,-74.7,4.559163681
2583195,10,2012,40.6,-74.2,5.301049532
2583221,10,2012,40.7,-73.9,4.805210127
2583498,10,2012,41.7,-71.1,5.030199594
2583500,10,2012,42.3,-71.1,6.970886912
2583799,10,2012,47.9,-65.9,5.365104495
2596850,11,2012,33.3,-112.8,6.766841856
2596859,11,2012,39.5,-112.5,9.311094567
2596906,11,2012,36.9,-111.3,11.57900281
2596912,11,2012,39.1,-111.1,7.463479575
2596914,11,2012,39.3,-111,4.926338876
2596916,11,2012,29,-110.9,1.685196055
2596929,11,2012,41.7,-110.5,3.906744496
2596937,11,2012,34.9,-110.3,5.269899892
2596948,11,2012,34.4,-109.2,4.150982219
2596949,11,2012,34.3,-109.1,6.281492337
2596956,11,2012,41.7,-108.8,12.1942916
2596964,11,2012,36.6,-108.4,11.3647095
2596965,11,2012,36.8,-108.4,9.403163225
2596986,11,2012,40.4,-107.5,7.296607931
2597001,11,2012,45.8,-106.6,12.16037908
2597014,11,2012,42.8,-105.7,4.660868843
2597021,11,2012,49,-105.4,8.477790703
2597022,11,2012,44.2,-105.3,4.983392035
2597038,11,2012,42.1,-104.9,9.593638439
2597088,11,2012,49,-103,8.560499853
2597093,11,2012,49,-102.8,4.296494546
2597102,11,2012,34.1,-102.5,5.042735123
2597121,11,2012,47.3,-101.8,7.215482961
2597127,11,2012,35.2,-101.7,5.517410878
2597144,11,2012,47.2,-101.3,5.226093905
2597147,11,2012,47,-101.2,5.077319511
2597148,11,2012,41,-101.1,8.072266632
2597151,11,2012,47.3,-101.1,9.328848224
2597160,11,2012,28.3,-100.8,8.065791415
2597250,11,2012,29.4,-98.4,4.226054243
2597293,11,2012,25.8,-97.8,4.219192706
2597356,11,2012,30.5,-97,3.592205852
2597360,11,2012,36.4,-97,5.044893333
2597389,11,2012,29.9,-96.7,8.004408577
2597420,11,2012,42.2,-96.3,5.262425133
2597421,11,2012,42.3,-96.3,3.382151757
2597435,11,2012,39.2,-96.1,11.16967623
2597442,11,2012,31.8,-96,5.894595342
2597464,11,2012,41.1,-95.8,8.842456729
2597471,11,2012,40.6,-95.7,5.743732872
2597475,11,2012,29.4,-95.6,14.5415544
2597499,11,2012,36.1,-95.3,5.460201835
2597514,11,2012,35.7,-95.2,6.687469031
2597536,11,2012,33,-95,11.9750607
2597552,11,2012,33,-94.8,7.920432319
2597577,11,2012,38.3,-94.6,7.23306217
2597583,11,2012,32.2,-94.5,13.12724261
2597655,11,2012,45.3,-93.8,13.48548057
2597673,11,2012,47.2,-93.6,5.769616648
2597675,11,2012,32,-93.5,3.83842763
2597699,11,2012,30.2,-93.2,2.824800446
2597757,11,2012,39.5,-92.6,5.797180078
2597769,11,2012,41,-92.5,3.320901818
2597800,11,2012,34.4,-92.1,7.949348903
2597854,11,2012,35.6,-91.4,8.580314476
2597858,11,2012,30.7,-91.3,8.707998888
2597885,11,2012,41.3,-91,5.090048347
2597900,11,2012,38.5,-90.8,13.49599462
2597936,11,2012,38.4,-90.3,4.338500061
2597944,11,2012,38.1,-90.2,6.118915895
2597946,11,2012,38.9,-90.2,4.425074185
2597955,11,2012,35,-90.1,3.743290803
2597994,11,2012,38.2,-89.8,9.548511123
2598010,11,2012,40.5,-89.6,11.76804118
2598013,11,2012,44.8,-89.6,4.906687209
2598017,11,2012,36.5,-89.5,5.424745796
2598029,11,2012,39,-89.4,3.440638222
2598030,11,2012,39.5,-89.4,5.582051657
2598033,11,2012,43.4,-89.4,5.653352709
2598082,11,2012,37.2,-88.8,5.517813996
2598144,11,2012,38.9,-88.2,6.216446673
2598165,11,2012,41.4,-88.1,6.314919236
2598183,11,2012,41.6,-88,4.355970828
2598203,11,2012,42.5,-87.9,6.472118424
2598218,11,2012,42.8,-87.8,5.558268924
2598227,11,2012,38.3,-87.7,14.00922994
2598231,11,2012,43.7,-87.7,3.449491182
2598235,11,2012,36.3,-87.6,10.65309692
2598251,11,2012,39,-87.5,5.770066324
2598262,11,2012,39.9,-87.4,3.973061099
2598271,11,2012,37.9,-87.3,4.687959023
2598282,11,2012,33.6,-87.2,3.583308397
2598283,11,2012,38.5,-87.2,9.642904188
2598294,11,2012,33.6,-87,15.30846593
2598298,11,2012,37.9,-87,13.46268441
2598300,11,2012,41.2,-87,7.503555549
2598306,11,2012,37.2,-86.9,10.26574966
2598338,11,2012,33.2,-86.4,5.374504079
2598339,11,2012,36.3,-86.4,4.960368387
2598361,11,2012,42.9,-86.2,7.511644413
2598379,11,2012,38,-85.9,7.865947264
2598388,11,2012,34.8,-85.7,3.572606638
2598402,11,2012,38.7,-85.4,6.362793523
2598424,11,2012,33.4,-85,8.628760435
2598425,11,2012,38.7,-85,8.988058638
2598432,11,2012,34.1,-84.9,14.29381887
2598448,11,2012,39.1,-84.8,6.318332176
2598540,11,2012,38.8,-84.2,5.259463636
2598541,11,2012,38.9,-84.2,3.979759385
2598607,11,2012,33,-83.8,16.37404365
2598608,11,2012,38.7,-83.8,5.816737743
2598645,11,2012,38.6,-83.6,10.94807967
2598668,11,2012,41.8,-83.4,14.40699931
2598684,11,2012,33.1,-83.2,4.319747157
2598747,11,2012,38.1,-82.6,4.44158637
2598764,11,2012,27.9,-82.4,5.572352682
2598770,11,2012,42.7,-82.4,18.4501418
2598775,11,2012,27.6,-82.3,5.936586713
2598793,11,2012,38.9,-82.1,19.16861444
2598805,11,2012,38.9,-81.9,8.281734321
2598813,11,2012,38.4,-81.8,9.797472507
2598814,11,2012,40.1,-81.8,4.925557394
2598817,11,2012,26.6,-81.7,4.825191241
2598832,11,2012,29.7,-81.6,4.599738837
2598840,11,2012,39.5,-81.6,6.07990547
2598849,11,2012,30.4,-81.5,8.483017082
2598871,11,2012,41.6,-81.4,4.227600704
2598875,11,2012,28.8,-81.3,5.756076862
2598895,11,2012,39.3,-81.2,4.273640043
2598901,11,2012,28.4,-81.1,5.037853516
2598904,11,2012,32.3,-81.1,6.014025283
2598921,11,2012,35.5,-80.9,8.201487486
2598933,11,2012,39.8,-80.8,8.337320876
2598956,11,2012,40.2,-80.6,8.072392164
2598958,11,2012,40.5,-80.6,6.994594209
2598962,11,2012,27,-80.5,10.08937412
2598971,11,2012,40.6,-80.4,12.69527193
2598978,11,2012,39.3,-80.3,7.413194835
2599002,11,2012,33.3,-80.1,9.81842458
2599015,11,2012,36.2,-80,9.550150702
2599036,11,2012,39.7,-79.9,3.124115523
2599037,11,2012,39.8,-79.9,8.285918724
2599104,11,2012,33.3,-79.3,4.361206931
2599108,11,2012,40.6,-79.3,7.474765676
2599115,11,2012,39.2,-79.2,7.13967513
2599121,11,2012,40.5,-79.1,8.500764845
2599133,11,2012,36.4,-79,10.75119819
2599135,11,2012,40.3,-79,8.519874013
2599169,11,2012,36.8,-78.7,3.914444977
2599325,11,2012,38.3,-76.9,4.565952433
2599368,11,2012,40,-76.6,6.326247181
2599370,11,2012,41,-76.6,7.144740026
